,Parcel ID,Address,sale_date,year,month,year-month,sale_price,yr_built,square_feet,price_sf,lat,long,GEOID,Sub_geo,geometry
6244,52311004,130 WILLIAMSBURG WAY,4/8/20,2020,4,2020-4,105000,1982,1452,72.31404959,33.4400512,-84.4519823,13113140409,Fayetteville,POINT (-84.4519823 33.4400512)
5808,130317002,110 ST CLAIR CT,7/23/18,2018,7,2018-7,220000,2001,3031,72.58330584,33.5283084,-84.4506409,13113140104,Fayetteville,POINT (-84.4506409 33.5283084)
10395,52318006,500 W LANIER AVE 103,2/28/18,2018,2,2018-2,80000,2001,1101,72.66121708,33.4461868,-84.4620491,13113140404,Fayetteville,POINT (-84.4620491 33.4461868)
2056,51002052,130 GREENFIELD CIR,2/7/19,2019,2,2019-2,326188,2001,4489,72.66384495,33.4090426,-84.4547184,13113140405,Fayetteville,POINT (-84.4547184 33.4090426)
9386,0729  027,178 CRABAPPLE LN,6/18/21,2021,6,2021-6,177440,1978,2438,72.78096801,33.4489154,-84.5773403,13113140206,West Fayette,POINT (-84.5773403 33.4489154)
10114,53736004,165 PILGRIM WAY,4/12/18,2018,4,2018-4,173800,2002,2387,72.81105991,33.4821447,-84.4512737,13113140102,Fayetteville,POINT (-84.4512737 33.4821447)
5505,44202012,165 KAYLA DR,1/8/19,2019,1,2019-1,175000,1982,2400,72.91666667,33.365975,-84.421743,13113140501,South Fayette,POINT (-84.421743 33.365975)
12989,0432  095,140 PEEPLES RD,5/1/18,2018,5,2018-5,239500,1986,3282,72.97379647,33.347627,-84.406101,13113140501,South Fayette,POINT (-84.406101 33.347627)
530,55004008,115 SOUTHWOOD CT,12/21/18,2018,12,2018-12,238500,1979,3262,73.11465359,33.5095617,-84.4633294,13113140102,Fayetteville,POINT (-84.4633294 33.5095617)
14451,0711  056,384 ADAMS RD,4/15/21,2021,4,2021-4,211150,1993,2884,73.21428571,33.4706362,-84.5459711,13113140204,West Fayette,POINT (-84.5459711 33.4706362)
10710,0901  037,103 PETERS RD,7/26/21,2021,7,2021-7,95000,1948,1293,73.47254447,33.5313727,-84.5125002,13113140104,Fayetteville,POINT (-84.5125002 33.5313727)
11035,71822009,1150 BLAIR LN,8/17/22,2022,8,2022-8,190000,2022,2583,73.55787844,33.4119473,-84.5594356,13113140304,West Fayette,POINT (-84.5594356 33.4119473)
4889,130204003,150 ENGLEWOOD DR,5/11/22,2022,5,2022-5,230000,1981,3125,73.6,33.5239916,-84.4792563,13113140104,Fayetteville,POINT (-84.4792563 33.5239916)
6437,54901007,100 FRANKLIN FARMS CIR,3/4/20,2020,3,2020-3,185000,1980,2512,73.64649682,33.5112923,-84.4752391,13113140104,Fayetteville,POINT (-84.4752391 33.5112923)
5532,130406010,275 STILLBROOK WAY,1/18/19,2019,1,2019-1,410000,2013,5560,73.74100719,33.5279756,-84.4375953,13113140104,Fayetteville,POINT (-84.4375953 33.5279756)
13898,51805020,285 COUNTRY SQUIRE DR,8/26/21,2021,8,2021-8,175000,1985,2372,73.77740304,33.4340609,-84.4336573,13113140409,Fayetteville,POINT (-84.4336573 33.4340609)
3223,54904018,130 BENTLEY LN,12/20/19,2019,12,2019-12,230000,1989,3098,74.24144609,33.504158,-84.4752186,13113140102,Fayetteville,POINT (-84.4752186 33.504158)
13112,44703013,180 JERICHO LN,5/12/23,2023,5,2023-5,217602,1998,2930,74.2668942,33.3817939,-84.4260676,13113140501,South Fayette,POINT (-84.4260676 33.3817939)
1869,1305  033,142 WINDY HILL RD,9/17/20,2020,9,2020-9,114000,1988,1534,74.31551499,33.5461279,-84.4486049,13113140104,Fayetteville,POINT (-84.4486049 33.5461279)
12479,53526006,230 4TH ST,9/24/21,2021,9,2021-9,237337,2021,3187,74.47034829,33.4696428,-84.5043249,13113140204,West Fayette,POINT (-84.5043249 33.4696428)
14629,53803051,180 HUNTINGTON CT,8/22/18,2018,8,2018-8,135000,1978,1812,74.50331126,33.4749313,-84.4329599,13113140102,Fayetteville,POINT (-84.4329599 33.4749313)
2585,51308005,175 WENDOLYN TRCE,4/19/19,2019,4,2019-4,199999,1996,2683,74.54304883,33.4113289,-84.3971361,13113140408,South Fayette,POINT (-84.3971361 33.4113289)
6019,52310040,315 WALKER AVE,7/11/18,2018,7,2018-7,147000,1971,1971,74.58143075,33.4380007,-84.4651539,13113140404,Fayetteville,POINT (-84.4651539 33.4380007)
2938,0712  034,253 ADAMS RD,4/29/19,2019,4,2019-4,324500,1986,4348,74.63201472,33.4631436,-84.5420198,13113140204,West Fayette,POINT (-84.5420198 33.4631436)
12707,53009045,170 RED OAK DR,9/3/21,2021,9,2021-9,200000,1981,2678,74.68259895,33.4660062,-84.4612436,13113140403,Fayetteville,POINT (-84.4612436 33.4660062)
6799,53205001,145 SUGARLAND TRL,2/8/21,2021,2,2021-2,147000,1987,1966,74.77110885,33.4661965,-84.4206723,13113140406,Fayetteville,POINT (-84.4206723 33.4661965)
7636,53705005,365 WHITE OAK WAY,11/20/20,2020,11,2020-11,237000,1975,3166,74.85786481,33.4850436,-84.4502279,13113140102,Fayetteville,POINT (-84.4502279 33.4850436)
13862,73802029,450 LAUREL CIR,8/30/21,2021,8,2021-8,115000,1973,1535,74.91856678,33.4760433,-84.599439,13113140203,West Fayette,POINT (-84.599439 33.4760433)
2628,53702001,115 WHITE RD,5/10/19,2019,5,2019-5,218000,1977,2907,74.99140007,33.4727206,-84.4713856,13113140403,Fayetteville,POINT (-84.4713856 33.4727206)
10294,54503001,155 CARNES DR,1/12/18,2018,1,2018-1,375000,1997,5000,75,33.5020368,-84.4320097,13113140102,Fayetteville,POINT (-84.4320097 33.5020368)
6094,130504013,351 PLANTATION CIR,3/3/20,2020,3,2020-3,135000,1971,1800,75,33.5396312,-84.4398672,13113140104,Fayetteville,POINT (-84.4398672 33.5396312)
5408,130302002,140 N FAYETTE DR,8/13/20,2020,8,2020-8,128000,1980,1704,75.11737089,33.5213486,-84.4523096,13113140104,Fayetteville,POINT (-84.4523096 33.5213486)
12931,130103017,115 THISTLEWOOD LN,5/17/18,2018,5,2018-5,240000,2000,3195,75.11737089,33.5307216,-84.4981908,13113140104,Fayetteville,POINT (-84.4981908 33.5307216)
6286,52613002,115 RAVENS LNDG,3/31/20,2020,3,2020-3,448913,2014,5953,75.40954141,33.4458068,-84.4033093,13113140410,Fayetteville,POINT (-84.4033093 33.4458068)
8072,52309026,390 BATES AVE,6/20/23,2023,6,2023-6,225000,1966,2982,75.4527163,33.4374871,-84.4624478,13113140404,Fayetteville,POINT (-84.4624478 33.4374871)
7372,52618001,125 ESTANCIA LN,12/1/20,2020,12,2020-12,256879,2020,3401,75.53043223,33.4388185,-84.3981828,13113140410,Fayetteville,POINT (-84.3981828 33.4388185)
5607,51702013,115 PACES CT,1/7/19,2019,1,2019-1,110000,1984,1456,75.54945055,33.4354559,-84.461876,13113140404,Fayetteville,POINT (-84.461876 33.4354559)
5117,51713018,215 LEGENDS DR,9/17/19,2019,9,2019-9,460000,2013,6079,75.67034052,33.4267238,-84.4631699,13113140405,Fayetteville,POINT (-84.4631699 33.4267238)
12912,53709022,365 BRANDON MILL CIR,5/21/18,2018,5,2018-5,242000,1984,3198,75.67229518,33.4824243,-84.4648669,13113140403,Fayetteville,POINT (-84.4648669 33.4824243)
3987,54906007,385 THORNTON DR,7/25/19,2019,7,2019-7,155000,1985,2048,75.68359375,33.5055453,-84.4715906,13113140102,Fayetteville,POINT (-84.4715906 33.5055453)
1540,53805007,285 HUNTCLIFF CT,2/18/20,2020,2,2020-2,187500,1978,2476,75.726979,33.4764558,-84.4212262,13113140102,Fayetteville,POINT (-84.4212262 33.4764558)
10268,73106004,7 NORTHLAKE DR,3/6/18,2018,3,2018-3,132000,1972,1741,75.81849512,33.4069033,-84.5807318,13113140207,West Fayette,POINT (-84.5807318 33.4069033)
601,53747011,185 SYLVAN LOOP,12/6/18,2018,12,2018-12,273000,2013,3600,75.83333333,33.4712077,-84.4511712,13113140403,Fayetteville,POINT (-84.4511712 33.4712077)
14794,130303006,220 N FAYETTE CT,8/8/18,2018,8,2018-8,140251,1980,1849,75.85235262,33.5229556,-84.4579784,13113140104,Fayetteville,POINT (-84.4579784 33.5229556)
423,53709013,130 HANOVER CIR,5/4/20,2020,5,2020-5,205000,1985,2700,75.92592593,33.4841889,-84.4682289,13113140403,Fayetteville,POINT (-84.4682289 33.4841889)
6251,73406037,92 COBBLESTONE CRK,4/6/20,2020,4,2020-4,135000,1977,1776,76.01351351,33.409865,-84.590768,13113140209,West Fayette,POINT (-84.590768 33.409865)
14551,53702001,115 WHITE RD,8/31/18,2018,8,2018-8,221000,1977,2907,76.02339181,33.4727206,-84.4713856,13113140403,Fayetteville,POINT (-84.4713856 33.4727206)
10442,130201078,805 OAK BRIDGE LN,2/21/18,2018,2,2018-2,168000,1978,2208,76.08695652,33.5331156,-84.4867776,13113140104,Fayetteville,POINT (-84.4867776 33.5331156)
3422,54902018,125 BENJAMIN CIR,11/14/19,2019,11,2019-11,213300,1983,2800,76.17857143,33.5162542,-84.4720416,13113140104,Fayetteville,POINT (-84.4720416 33.5162542)
6086,53804019,185 HUNTCLIFF CT,3/10/20,2020,3,2020-3,160000,1979,2100,76.19047619,33.4766578,-84.4276677,13113140102,Fayetteville,POINT (-84.4276677 33.4766578)
8282,52206039,145 155 CHASE CT,10/1/19,2019,10,2019-10,165000,1983,2160,76.38888889,33.44982967,-84.47166765,13113140404,Fayetteville,POINT (-84.47166765 33.44982967)
5604,52310018,132 WALKER AVE,1/9/19,2019,1,2019-1,129700,1972,1695,76.51917404,33.4394829,-84.4631449,13113140404,Fayetteville,POINT (-84.4631449 33.4394829)
10416,53108018,740 E GEORGIA AVE,2/27/18,2018,2,2018-2,168000,1977,2192,76.64233577,33.4539484,-84.4371018,13113140406,Fayetteville,POINT (-84.4371018 33.4539484)
9686,51207006,165 BROOKWOOD LN,6/21/19,2019,6,2019-6,135000,1985,1761,76.66098807,33.4090133,-84.4204056,13113140408,South Fayette,POINT (-84.4204056 33.4090133)
7033,130308023,125 TREEBROOKE WAY,11/28/18,2018,11,2018-11,370000,1990,4821,76.74756275,33.52535131,-84.46072559,13113140104,Fayetteville,POINT (-84.46072559 33.52535131)
5533,0550  044,118 MORNING CREEK LN,1/10/19,2019,1,2019-1,285000,1975,3712,76.77801724,33.5090518,-84.4499614,13113140102,Fayetteville,POINT (-84.4499614 33.5090518)
11280,50910013,165 PLUNKETT DR,7/20/20,2020,7,2020-7,460000,2013,5985,76.8588137,33.4157349,-84.4735789,13113140405,Fayetteville,POINT (-84.4735789 33.4157349)
6044,73914006,126 KESWICK MANOR DR,7/3/18,2018,7,2018-7,309000,2003,4018,76.9039323,33.4871784,-84.5910322,13113140203,West Fayette,POINT (-84.5910322 33.4871784)
1930,0538  005,136 NEW HOPE RD,9/9/20,2020,9,2020-9,180000,1970,2340,76.92307692,33.4746767,-84.4442706,13113140403,Fayetteville,POINT (-84.4442706 33.4746767)
10385,53038013,63 INTOWN PL,1/16/18,2018,1,2018-1,107500,2007,1396,77.00573066,33.4583695,-84.4513605,13113140406,Fayetteville,POINT (-84.4513605 33.4583695)
11971,53506001,100 POINTER RIDGE TRL,10/24/18,2018,10,2018-10,250000,1999,3241,77.13668621,33.4683392,-84.4857324,13113140403,Fayetteville,POINT (-84.4857324 33.4683392)
6877,54407003,125 CREEKVIEW TRL,10/25/19,2019,10,2019-10,257900,1987,3341,77.19245735,33.48934564,-84.46573837,13113140102,Fayetteville,POINT (-84.46573837 33.48934564)
493,53029008,280 INNISBROOK WAY,12/18/18,2018,12,2018-12,259900,2001,3366,77.21330957,33.4688189,-84.4577472,13113140403,Fayetteville,POINT (-84.4577472 33.4688189)
12873,52903021,185 GINGER CAKE RD,5/25/18,2018,5,2018-5,142500,1975,1845,77.23577236,33.4546546,-84.4852406,13113140404,Fayetteville,POINT (-84.4852406 33.4546546)
12091,54407026,260 CREEKVIEW TRL,8/21/20,2020,8,2020-8,257350,1987,3330,77.28228228,33.48934564,-84.46573837,13113140102,Fayetteville,POINT (-84.46573837 33.48934564)
11953,0530  004,370 N JEFF DAVIS DR,10/26/18,2018,10,2018-10,115000,1900,1488,77.28494624,33.4550856,-84.4507123,13113140406,Fayetteville,POINT (-84.4507123 33.4550856)
5175,51116021,125 TROLLING WAY,9/6/19,2019,9,2019-9,299559,1988,3875,77.30554839,33.4096634,-84.4490591,13113140405,Fayetteville,POINT (-84.4490591 33.4096634)
14755,52910001,105 WESLEY FOREST DR,8/10/18,2018,8,2018-8,330000,2004,4262,77.42843735,33.4640616,-84.4857324,13113140403,Fayetteville,POINT (-84.4857324 33.4640616)
506,55006017,245 PRINCETON TRCE,12/21/18,2018,12,2018-12,188514,1984,2434,77.45028759,33.5152659,-84.453776,13113140104,Fayetteville,POINT (-84.453776 33.5152659)
11458,74304001,103 ASHLAND TRL,11/28/18,2018,11,2018-11,190000,1986,2449,77.58268681,33.4625351,-84.6246519,13113140203,West Fayette,POINT (-84.6246519 33.4625351)
10591,54903029,410 BENJAMIN CIR,1/2/18,2018,1,2018-1,169000,1983,2178,77.59412305,33.5134113,-84.4772682,13113140104,Fayetteville,POINT (-84.4772682 33.5134113)
8853,54602034,175 N BEND TRL,5/28/21,2021,5,2021-5,157000,1984,2022,77.64589515,33.4888149,-84.4185214,13113140102,Fayetteville,POINT (-84.4185214 33.4888149)
10247,54407041,110 CREEKVIEW TRL,3/12/18,2018,3,2018-3,235000,1988,3026,77.66027759,33.4626569,-84.4581015,13113140403,Fayetteville,POINT (-84.4581015 33.4626569)
11450,54701043,120 FAYETTE BROOK WAY,11/19/18,2018,11,2018-11,176000,1987,2265,77.70419426,33.4880055,-84.4083,13113140102,Fayetteville,POINT (-84.4083 33.4880055)
11562,130603007,445 DIX LEE ON DR,11/9/18,2018,11,2018-11,311111,1977,4000,77.77775,33.5435384,-84.4559281,13113140104,Fayetteville,POINT (-84.4559281 33.5435384)
12486,0438  014,225 CARROLLS WAY,9/9/21,2021,9,2021-9,235000,1977,3021,77.78881165,33.3612327,-84.5034971,13113140501,South Fayette,POINT (-84.5034971 33.3612327)
14790,53702006,165 WHITE RD,8/8/18,2018,8,2018-8,177710,1977,2280,77.94298246,33.472765,-84.468675,13113140403,Fayetteville,POINT (-84.468675 33.472765)
6726,52206048,140 150 BRANDON LN,2/24/21,2021,2,2021-2,165000,1983,2115,78.0141844,33.4483707,-84.4724434,13113140404,Fayetteville,POINT (-84.4724434 33.4483707)
10130,73803002,125 POINTVIEW CT,4/9/18,2018,4,2018-4,165000,1979,2115,78.0141844,33.4866439,-84.5979506,13113140203,West Fayette,POINT (-84.5979506 33.4866439)
14757,54901030,170 FRANKLIN FARMS CIR,8/10/18,2018,8,2018-8,155000,1980,1980,78.28282828,33.5141464,-84.475649,13113140104,Fayetteville,POINT (-84.475649 33.5141464)
1620,70401024,185 HERITAGE FARM LN,1/24/20,2020,1,2020-1,187000,1981,2388,78.30820771,33.4424358,-84.5228538,13113140305,West Fayette,POINT (-84.5228538 33.4424358)
7371,130602041,151 LAFAYETTE DR,11/6/20,2020,11,2020-11,165000,1976,2107,78.31039393,33.5401773,-84.4578144,13113140104,Fayetteville,POINT (-84.4578144 33.5401773)
13561,130504006,237 SMITHSTONE PATH,8/22/19,2019,8,2019-8,214000,1970,2730,78.38827839,33.5412499,-84.4389079,13113140104,Fayetteville,POINT (-84.4389079 33.5412499)
7039,53711001,300 BRANDON MILL CIR,10/16/20,2020,10,2020-10,230000,1985,2933,78.41800205,33.4804455,-84.4691555,13113140403,Fayetteville,POINT (-84.4691555 33.4804455)
3052,51630008,425 RIDGEWOOD DR,4/5/19,2019,4,2019-4,350000,2001,4463,78.4225857,33.424916,-84.4851176,13113140404,Fayetteville,POINT (-84.4851176 33.424916)
4077,53701008,530 HAWTHORNE DR,7/29/19,2019,7,2019-7,346750,1980,4419,78.46797918,33.476995,-84.466264,13113140403,Fayetteville,POINT (-84.466264 33.476995)
2025,53037005,45 INTOWN PL,2/26/19,2019,2,2019-2,125000,2006,1593,78.46829881,33.4574808,-84.4508909,13113140406,Fayetteville,POINT (-84.4508909 33.4574808)
10242,53606023,120 VICTORIA PL,3/14/18,2018,3,2018-3,390500,1997,4975,78.49246231,33.4707052,-84.4746447,13113140403,Fayetteville,POINT (-84.4746447 33.4707052)
2103,54407001,105 CREEKVIEW TRL,1/25/21,2021,1,2021-1,255000,1987,3245,78.58243451,33.48862398,-84.46865805,13113140102,Fayetteville,POINT (-84.46865805 33.48862398)
12192,53501109,160 PATRICIA LN,10/16/19,2019,10,2019-10,224000,1981,2849,78.62407862,33.4729905,-84.490712,13113140403,Fayetteville,POINT (-84.490712 33.4729905)
4060,0544  120,205 BROGDON RD,7/31/19,2019,7,2019-7,200000,1986,2539,78.77116975,33.5009326,-84.4620788,13113140102,Fayetteville,POINT (-84.4620788 33.5009326)
10782,53501032,151 TALL PINE DR,7/15/21,2021,7,2021-7,225000,1977,2856,78.78151261,33.4769776,-84.4915521,13113140403,Fayetteville,POINT (-84.4915521 33.4769776)
1461,51701080,100 HUNTERS GLN,2/28/20,2020,2,2020-2,140000,1982,1777,78.7844682,33.4332288,-84.4604592,13113140404,Fayetteville,POINT (-84.4604592 33.4332288)
5024,130602009,407 MARSEILLE WAY,9/13/19,2019,9,2019-9,136000,1976,1726,78.79490151,33.5364837,-84.4564601,13113140104,Fayetteville,POINT (-84.4564601 33.5364837)
12123,0532  035,146 VAUGHN DR,10/30/19,2019,10,2019-10,108000,1968,1370,78.83211679,33.464654,-84.4247137,13113140406,Fayetteville,POINT (-84.4247137 33.464654)
13451,53002024,195 HOOD AVE,3/14/22,2022,3,2022-3,90000,1900,1140,78.94736842,33.4570983,-84.4567893,13113140403,Fayetteville,POINT (-84.4567893 33.4570983)
4467,70803012,199 OAKRIDGE TRL,6/29/18,2018,6,2018-6,143000,1977,1810,79.00552486,33.5119989,-84.5187167,13113140103,West Fayette,POINT (-84.5187167 33.5119989)
13675,130701008,165 WESTBRIDGE CIR,8/23/19,2019,8,2019-8,200000,1987,2530,79.0513834,33.5350889,-84.4840725,13113140104,Fayetteville,POINT (-84.4840725 33.5350889)
485,53501011,542 GINGER CAKE RD,12/20/18,2018,12,2018-12,279000,1979,3526,79.12648894,33.4786024,-84.4873513,13113140403,Fayetteville,POINT (-84.4873513 33.4786024)
11881,54602024,135 NORTH CRK,10/12/18,2018,10,2018-10,139900,1985,1768,79.12895928,33.5410127,-84.4643134,13113140104,Fayetteville,POINT (-84.4643134 33.5410127)
1735,53903011,600 PONDEROSA CT,9/2/20,2020,9,2020-9,165000,1978,2085,79.13669065,33.468793,-84.4216365,13113140102,Fayetteville,POINT (-84.4216365 33.468793)
2158,130504007,357 PLANTATION CIR,3/14/19,2019,3,2019-3,140000,1969,1769,79.14075749,33.5407953,-84.4399538,13113140104,Fayetteville,POINT (-84.4399538 33.5407953)
10269,52313004,430 WILLIAMSBURG WAY,3/6/18,2018,3,2018-3,115000,1984,1452,79.20110193,33.4402196,-84.4493257,13113140409,Fayetteville,POINT (-84.4493257 33.4402196)
187,53909016,105 FOREST HALL PL,6/18/20,2020,6,2020-6,265000,1986,3343,79.27011666,33.4749263,-84.4141718,13113140102,Fayetteville,POINT (-84.4141718 33.4749263)
9871,52216011,110 PARK PL,3/14/18,2018,3,2018-3,150000,1994,1892,79.28118393,33.4399165,-84.4886014,13113140404,Fayetteville,POINT (-84.4886014 33.4399165)
14791,53902027,660 PONDEROSA CT,8/8/18,2018,8,2018-8,189168,1978,2385,79.31572327,33.4714025,-84.4214313,13113140102,Fayetteville,POINT (-84.4214313 33.4714025)
1486,51206014,130 FORREST LAKE WAY,2/28/20,2020,2,2020-2,210000,1985,2643,79.45516459,33.4085908,-84.4304574,13113140408,South Fayette,POINT (-84.4304574 33.4085908)
2908,54217013,355 NAVARRE DR,5/3/19,2019,5,2019-5,390000,2018,4908,79.46210269,33.4979823,-84.5046648,13113140102,Fayetteville,POINT (-84.5046648 33.4979823)
5222,52912001,730 HOOD AVE,8/3/20,2020,8,2020-8,135000,1962,1698,79.50530035,33.4563267,-84.4791538,13113140404,Fayetteville,POINT (-84.4791538 33.4563267)
9896,53804013,140 HUNTCLIFF CT,3/12/18,2018,3,2018-3,183500,1978,2306,79.57502168,33.4772839,-84.4304369,13113140102,Fayetteville,POINT (-84.4304369 33.4772839)
2972,51112004,130 STAFFORD CT,4/24/19,2019,4,2019-4,163100,1987,2048,79.63867188,33.4076626,-84.4341085,13113140408,South Fayette,POINT (-84.4341085 33.4076626)
12035,54905002,255 BENJAMIN CIR,10/1/18,2018,10,2018-10,195000,1988,2448,79.65686275,33.5180365,-84.4767968,13113140104,Fayetteville,POINT (-84.4767968 33.5180365)
10588,51512003,160 HIDDEN BROOK TRL,1/5/18,2018,1,2018-1,255000,1999,3200,79.6875,33.4307196,-84.5022679,13113140305,West Fayette,POINT (-84.5022679 33.4307196)
10081,52420004,200 VIRGINIA HIGHLANDS,4/19/18,2018,4,2018-4,257000,2000,3220,79.8136646,33.4404355,-84.436098,13113140410,Fayetteville,POINT (-84.436098 33.4404355)
9927,54803007,100 ALE'S WAY,4/30/18,2018,4,2018-4,396600,2016,4966,79.86306887,33.516583,-84.5015303,13113140103,West Fayette,POINT (-84.5015303 33.516583)
1994,52311013,185 WILLIAMSBURG WAY,3/28/19,2019,3,2019-3,112000,1983,1402,79.88587732,33.4396187,-84.4517556,13113140409,Fayetteville,POINT (-84.4517556 33.4396187)
9389,0546  027,375 CORINTH RD,6/18/21,2021,6,2021-6,70000,1900,876,79.9086758,33.4930365,-84.4163433,13113140102,Fayetteville,POINT (-84.4163433 33.4930365)
6228,0738  069,229 PALMETTO RD,4/10/20,2020,4,2020-4,124000,1968,1550,80,33.4865545,-84.5962482,13113140203,West Fayette,POINT (-84.5962482 33.4865545)
12132,51802001,250 COUNTRY SQUIRE DR,10/29/19,2019,10,2019-10,215000,1979,2686,80.0446761,33.4323143,-84.4353163,13113140409,Fayetteville,POINT (-84.4353163 33.4323143)
9682,52402008,240 GWINNETT ST,6/21/19,2019,6,2019-6,100000,1961,1248,80.12820513,33.4525046,-84.4428866,13113140406,Fayetteville,POINT (-84.4428866 33.4525046)
2092,53120021,36 BAY BRANCH BLVD,3/28/19,2019,3,2019-3,147000,1999,1833,80.19639935,33.4542499,-84.43385,13113140406,Fayetteville,POINT (-84.43385 33.4542499)
13680,53706004,135 BRANDON MILL CIR,8/23/19,2019,8,2019-8,195000,1984,2429,80.2799506,33.4814679,-84.4637609,13113140403,Fayetteville,POINT (-84.4637609 33.4814679)
5631,53120030,46 BAY BRANCH BLVD,9/4/18,2018,9,2018-9,125000,2000,1557,80.28259473,33.4546527,-84.4334724,13113140406,Fayetteville,POINT (-84.4334724 33.4546527)
3068,52206002,125 135 CHASE DR,4/1/19,2019,4,2019-4,169900,1983,2115,80.33096927,33.4482877,-84.4709096,13113140404,Fayetteville,POINT (-84.4709096 33.4482877)
6440,71808004,100 102 MORGANS TURN,3/4/20,2020,3,2020-3,200000,1980,2489,80.35355564,33.4084005,-84.5627051,13113140304,West Fayette,POINT (-84.5627051 33.4084005)
9869,52301093,115 CARVER ST,4/30/18,2018,4,2018-4,115000,1985,1431,80.36338225,33.4523086,-84.4516838,13113140406,Fayetteville,POINT (-84.4516838 33.4523086)
12183,53612001,110 WESTSIDE WAY,10/18/19,2019,10,2019-10,515000,2013,6405,80.40593286,33.474175,-84.4755013,13113140403,Fayetteville,POINT (-84.4755013 33.474175)
